"Date","Price","Open","High","Low","Vol.","Change %"
"09/21/2016","46,929.19","46,345.38","46,943.70","46,344.04","263.34M","1.27%"
"09/20/2016","46,341.33","45,869.69","46,421.68","45,869.69","161.31M","1.03%"
"09/19/2016","45,871.04","45,927.49","46,131.43","45,737.43","197.92M","-0.11%"
"09/15/2016","45,922.91","45,767.37","45,975.78","45,679.57","491.85M","0.34%"
"09/14/2016","45,767.57","46,137.74","46,408.04","45,700.70","257.59M","-0.84%"
"09/13/2016","46,154.20","46,719.23","46,719.23","46,012.24","278.55M","-1.21%"
"09/12/2016","46,720.96","46,456.88","46,782.06","45,934.02","276.33M","0.56%"
"09/09/2016","46,459.17","47,419.69","47,421.14","46,459.17","264.87M","-2.02%"
"09/08/2016","47,416.97","47,397.89","47,492.98","47,250.03","186.13M","0.04%"
"09/07/2016","47,398.70","47,623.23","47,676.60","47,178.76","183.37M","-0.48%"
"09/06/2016","47,626.98","47,839.90","47,868.77","47,304.83","191.98M","-0.45%"
"09/05/2016","47,842.23","47,786.98","47,968.16","47,786.50","19.76M","0.11%"
"09/02/2016","47,787.99","47,551.11","48,096.32","47,204.06","144.81M","0.47%"
"09/01/2016","47,563.34","47,544.04","47,655.61","47,314.82","199.49M","0.05%"
"08/31/2016","47,541.32","47,649.69","47,768.97","47,341.90","452.68M","-0.23%"
"08/30/2016","47,650.57","47,610.06","47,832.40","47,445.88","160.18M","0.11%"
"08/29/2016","47,599.12","47,357.79","47,646.21","47,310.13","156.17M","0.48%"
"08/26/2016","47,369.57","47,729.56","48,002.46","47,095.09","295.72M","-0.76%"
"08/25/2016","47,734.20","47,741.55","47,867.90","47,642.25","238.41M","-0.02%"
"08/24/2016","47,743.61","47,660.98","47,925.51","47,480.58","168.42M","0.16%"
"08/23/2016","47,666.02","48,290.09","48,494.36","47,665.94","216.32M","-1.30%"
"08/22/2016","48,293.46","48,289.30","48,367.05","47,899.01","151.07M","-0.01%"
"08/19/2016","48,297.46","48,432.05","48,557.78","48,167.92","131.73M","-0.29%"
"08/18/2016","48,437.10","48,253.04","48,492.85","47,930.87","190.79M","0.37%"
"08/17/2016","48,258.93","48,351.16","48,556.08","48,100.14","190.54M","-0.19%"
"08/16/2016","48,351.96","48,699.17","48,800.24","48,334.97","210.78M","-0.70%"
"08/15/2016","48,694.90","48,366.89","48,956.06","48,361.00","280.07M","0.68%"
"08/12/2016","48,363.89","48,348.27","48,570.99","48,096.10","240.25M","0.05%"
"08/11/2016","48,341.95","47,833.88","48,434.77","47,713.84","324.98M","1.14%"
"08/10/2016","47,797.70","47,635.44","47,902.82","47,565.32","227.21M","0.35%"
"08/09/2016","47,630.37","47,375.59","47,801.77","47,363.26","265.88M","0.55%"
"08/08/2016","47,368.65","47,207.75","47,539.22","47,012.01","182.01M","0.37%"
"08/05/2016","47,194.15","46,940.23","47,197.11","46,931.25","186.30M","0.54%"
"08/04/2016","46,941.46","46,839.19","47,102.21","46,678.61","154.47M","0.21%"
"08/03/2016","46,844.53","46,556.22","46,888.43","46,311.28","220.93M","0.61%"
"08/02/2016","46,558.36","46,806.08","46,806.08","46,143.81","221.09M","-0.53%"
"08/01/2016","46,807.24","46,654.50","46,887.92","46,638.44","164.91M","0.31%"
"07/29/2016","46,660.67","46,820.18","46,824.74","46,304.19","358.72M","-0.37%"
"07/28/2016","46,833.87","46,818.86","46,872.12","46,402.51","305.67M","0.05%"
"07/27/2016","46,812.07","46,933.76","47,575.26","46,664.16","355.20M","-0.24%"
"07/26/2016","46,927.00","47,129.48","47,343.05","46,921.40","226.54M","-0.43%"
"07/25/2016","47,130.41","47,524.39","47,785.29","46,971.70","161.33M","-0.86%"
"07/22/2016","47,537.28","47,363.08","47,589.45","47,359.53","116.63M","0.36%"
"07/21/2016","47,364.81","47,503.60","47,648.41","47,313.31","171.36M","-0.30%"
"07/20/2016","47,505.25","47,054.67","47,505.25","46,936.51","195.09M","0.94%"
"07/19/2016","47,060.57","46,966.61","47,134.27","46,826.87","194.78M","0.21%"
"07/18/2016","46,961.25","46,711.94","47,108.65","46,611.56","201.23M","0.53%"
"07/15/2016","46,713.43","46,503.07","46,767.31","46,500.39","204.96M","0.46%"
"07/14/2016","46,498.51","46,273.60","46,765.21","46,273.60","249.33M","0.49%"
"07/13/2016","46,271.97","46,432.70","46,614.19","46,187.65","196.40M","-0.35%"
"07/12/2016","46,432.70","46,183.78","46,520.05","46,183.78","238.28M","0.55%"
"07/11/2016","46,177.61","45,743.49","46,218.51","45,743.49","181.98M","0.95%"
"07/08/2016","45,744.29","45,393.28","45,744.62","45,344.02","168.07M","0.77%"
"07/07/2016","45,394.37","45,300.23","45,655.76","45,215.14","213.95M","0.20%"
"07/06/2016","45,304.75","45,819.62","45,820.21","45,104.87","192.39M","-1.12%"
"07/05/2016","45,819.60","46,200.22","46,341.24","45,669.66","204.27M","-0.83%"
"07/04/2016","46,201.33","46,213.27","46,429.05","46,135.09","29.91M","-0.03%"
"07/01/2016","46,213.27","45,973.20","46,251.81","45,831.33","138.78M","0.54%"
"06/30/2016","45,966.49","45,466.37","45,967.22","45,419.73","279.96M","1.10%"
"06/29/2016","45,466.37","44,725.81","45,584.79","44,700.43","223.78M","1.68%"
"06/28/2016","44,714.54","44,297.59","44,960.89","44,297.59","247.73M","0.98%"
"06/27/2016","44,282.03","44,888.95","44,888.95","43,902.25","286.03M","-1.35%"
"06/24/2016","44,885.82","46,119.92","46,153.68","44,501.00","333.57M","-2.73%"
"06/23/2016","46,145.92","45,820.70","46,145.92","45,820.70","159.33M","0.74%"
"06/22/2016","45,806.16","45,706.19","45,809.09","45,612.42","145.64M","0.22%"
"06/21/2016","45,705.42","45,781.99","45,843.07","45,421.44","180.04M","-0.16%"
"06/20/2016","45,779.66","45,306.36","45,978.86","45,306.36","179.50M","1.04%"
"06/17/2016","45,306.22","45,227.70","45,394.88","45,106.71","290.35M","0.18%"
"06/16/2016","45,225.40","45,017.45","45,225.40","44,580.70","162.24M","0.48%"
"06/15/2016","45,011.22","44,562.73","45,107.05","44,491.12","214.36M","0.99%"
"06/14/2016","44,570.59","44,935.03","44,968.54","44,389.24","192.59M","-0.80%"
"06/13/2016","44,930.25","45,170.46","45,180.64","44,709.18","171.96M","-0.55%"
"06/10/2016","45,177.50","45,655.94","45,655.94","45,163.45","193.91M","-1.06%"
"06/09/2016","45,662.71","46,266.27","46,308.05","45,660.35","250.36M","-1.30%"
"06/08/2016","46,263.84","46,127.62","46,545.32","46,015.86","316.15M","0.30%"
"06/07/2016","46,124.63","45,852.28","46,277.14","45,852.28","323.96M","0.58%"
"06/06/2016","45,857.73","45,929.31","46,114.95","45,821.40","205.84M","-0.15%"
"06/03/2016","45,928.23","45,508.46","45,933.51","45,450.47","194.22M","0.92%"
"06/02/2016","45,508.31","45,549.59","45,745.81","45,458.85","191.57M","-0.11%"
"06/01/2016","45,557.61","45,468.54","45,612.44","45,268.84","214.55M","0.22%"
"05/31/2016","45,459.45","46,026.15","46,069.13","45,371.73","665.04M","-1.21%"
"05/30/2016","46,017.21","46,119.54","46,204.45","45,936.23","52.02M","-0.23%"
"05/27/2016","46,124.15","46,040.23","46,220.63","45,996.74","190.27M","0.18%"
"05/26/2016","46,039.69","45,705.52","46,080.82","45,688.64","306.80M","0.72%"
"05/25/2016","45,710.94","45,496.64","45,882.73","45,494.93","269.20M","0.47%"
"05/24/2016","45,497.46","45,233.99","45,523.90","45,226.70","211.79M","0.58%"
"05/23/2016","45,236.16","45,159.33","45,349.83","45,046.30","164.47M","0.18%"
"05/20/2016","45,155.91","45,053.57","45,321.49","45,042.35","156.84M","0.23%"
"05/19/2016","45,051.27","45,551.09","45,555.35","44,898.43","189.95M","-1.10%"
"05/18/2016","45,551.20","45,871.03","45,887.77","45,395.06","186.93M","-0.70%"
"05/17/2016","45,872.18","45,846.99","45,912.04","45,621.80","186.01M","0.06%"
"05/16/2016","45,843.14","45,402.74","45,863.76","45,381.84","149.02M","0.97%"
"05/13/2016","45,402.47","45,684.47","45,736.98","45,373.21","177.21M","-0.62%"
"05/12/2016","45,685.82","45,514.65","45,838.17","45,437.48","180.08M","0.39%"
"05/11/2016","45,506.87","45,663.61","45,733.17","45,461.43","235.37M","-0.37%"
"05/10/2016","45,676.41","45,257.11","45,684.68","45,143.02","201.42M","0.94%"
"05/09/2016","45,250.34","45,209.03","45,320.35","44,823.21","192.80M","0.09%"
"05/06/2016","45,209.85","45,142.82","45,243.19","44,925.47","170.49M","0.14%"
"05/05/2016","45,147.97","45,350.28","45,440.47","45,066.91","208.38M","-0.44%"
"05/04/2016","45,349.00","45,649.14","45,649.14","45,060.07","381.74M","-0.65%"
"05/03/2016","45,647.82","45,706.45","45,706.45","45,238.32","289.23M","-0.13%"
"05/02/2016","45,707.87","45,785.96","45,847.43","45,502.52","175.85M","-0.17%"
"04/29/2016","45,784.77","45,534.26","45,784.80","45,416.06","250.93M","0.56%"
"04/28/2016","45,528.93","45,940.98","45,982.84","45,189.63","389.75M","-0.90%"
"04/27/2016","45,941.52","45,566.89","45,965.44","45,566.89","250.19M","1.16%"
"04/26/2016","45,416.90","45,584.00","45,691.80","45,279.55","205.00M","-0.36%"
"04/25/2016","45,581.20","45,608.33","45,804.94","45,383.08","177.39M","-0.07%"
"04/22/2016","45,613.21","45,556.11","45,825.32","45,556.11","183.34M","0.12%"
"04/21/2016","45,556.65","45,653.21","45,860.01","45,539.36","217.28M","-0.21%"
"04/20/2016","45,650.35","45,780.51","45,834.57","45,507.41","194.93M","-0.28%"
"04/19/2016","45,780.18","45,027.04","45,881.66","45,027.04","232.78M","1.68%"
"04/18/2016","45,022.63","45,518.62","45,561.44","44,956.23","175.05M","-1.13%"
"04/15/2016","45,536.52","45,401.59","45,636.17","45,390.83","177.53M","0.29%"
"04/14/2016","45,403.54","45,411.54","45,624.53","45,363.83","184.63M","-0.02%"
"04/13/2016","45,411.30","45,095.27","45,483.22","45,076.99","219.62M","0.71%"
"04/12/2016","45,090.67","44,765.35","45,126.92","44,708.63","186.95M","0.74%"
"04/11/2016","44,760.53","44,864.85","45,112.56","44,745.11","173.40M","-0.22%"
"04/08/2016","44,859.49","45,074.31","45,382.66","44,797.16","195.17M","-0.43%"
"04/07/2016","45,052.16","45,278.81","45,290.03","44,834.24","216.47M","-0.51%"
"04/06/2016","45,281.97","45,183.30","45,370.79","45,023.51","186.37M","0.21%"
"04/05/2016","45,186.01","45,678.34","45,678.34","45,183.71","179.04M","-1.08%"
"04/04/2016","45,678.18","46,067.25","46,077.10","45,454.10","163.15M","-0.84%"
"04/01/2016","46,062.92","45,877.39","46,068.31","45,509.09","157.43M","0.40%"
"03/31/2016","45,881.08","46,188.10","46,276.99","45,663.63","298.86M","-0.67%"
"03/30/2016","46,191.51","45,894.40","46,307.61","45,808.55","282.56M","0.64%"
"03/29/2016","45,897.65","45,623.21","45,910.81","45,456.14","254.68M","0.60%"
"03/28/2016","45,623.48","45,652.44","45,847.26","45,458.59","165.07M","-0.05%"
"03/23/2016","45,647.57","45,632.63","45,713.75","45,365.54","205.57M","0.03%"
"03/22/2016","45,632.28","45,464.53","45,632.28","45,308.30","215.25M","0.33%"
"03/18/2016","45,482.39","45,436.18","46,129.66","45,203.17","635.38M","0.10%"
"03/17/2016","45,435.09","44,751.40","45,507.87","44,644.34","347.01M","1.53%"
"03/16/2016","44,751.40","44,207.54","44,751.62","44,026.18","230.50M","1.22%"
"03/15/2016","44,210.44","44,691.01","44,694.31","44,139.54","200.12M","-1.08%"
"03/14/2016","44,691.80","44,746.33","44,873.25","44,548.55","189.53M","-0.10%"
"03/11/2016","44,735.50","44,338.94","45,007.27","44,337.04","234.64M","0.90%"
"03/10/2016","44,337.04","44,499.49","44,779.09","43,965.23","206.72M","-0.35%"
"03/09/2016","44,492.50","44,507.49","44,668.40","44,189.56","258.17M","-0.03%"
"03/08/2016","44,504.29","44,967.22","45,017.63","44,335.39","263.88M","-1.03%"
"03/07/2016","44,967.16","44,855.25","45,146.33","44,850.97","238.18M","0.26%"
"03/04/2016","44,849.02","44,740.53","45,255.92","44,740.53","286.34M","0.24%"
"03/03/2016","44,742.22","44,616.46","44,869.97","44,561.04","227.39M","0.28%"
"03/02/2016","44,615.75","44,198.39","44,739.01","44,165.60","285.52M","0.91%"
"03/01/2016","44,214.50","43,717.65","44,280.18","43,715.99","287.54M","1.14%"
"02/29/2016","43,714.93","43,475.00","43,723.86","43,326.94","339.22M","0.56%"
"02/26/2016","43,473.37","43,449.91","43,611.70","43,239.40","113.04M","0.09%"
"02/25/2016","43,434.55","43,177.53","43,445.15","42,938.99","169.14M","0.60%"
"02/24/2016","43,173.73","43,221.06","43,234.37","42,364.89","261.13M","-0.10%"
"02/23/2016","43,216.58","43,550.79","43,672.97","43,143.59","185.74M","-0.76%"
"02/22/2016","43,546.72","43,379.17","43,882.23","43,379.17","260.10M","0.40%"
"02/19/2016","43,375.31","43,517.16","43,618.60","43,219.33","182.31M","-0.32%"
"02/18/2016","43,516.66","43,561.06","43,731.67","43,278.80","288.66M","-0.16%"
"02/17/2016","43,585.23","43,103.31","43,585.31","43,019.65","420.93M","1.13%"
"02/16/2016","43,100.32","43,205.43","43,352.38","42,847.50","186.81M","-0.24%"
"02/15/2016","43,205.91","42,414.81","43,223.96","42,414.81","61.27M","1.86%"
"02/12/2016","42,416.44","42,351.12","42,635.65","42,275.79","191.77M","0.13%"
"02/11/2016","42,359.26","42,540.46","42,540.46","41,757.40","228.05M","-0.41%"
"02/10/2016","42,535.74","42,401.91","42,936.86","42,268.86","250.61M","0.32%"
"02/09/2016","42,399.19","42,775.69","42,887.39","42,192.79","325.41M","-0.88%"
"02/08/2016","42,774.85","43,229.79","43,229.79","42,546.63","208.23M","-1.05%"
"02/05/2016","43,229.67","43,759.00","43,833.76","43,215.97","228.08M","-1.19%"
"02/04/2016","43,751.93","43,255.10","44,260.23","43,255.10","370.87M","1.14%"
"02/03/2016","43,257.54","43,120.67","43,306.38","42,916.01","272.87M","0.38%"
"02/02/2016","43,092.49","43,639.92","43,639.92","42,884.51","352.43M","-1.23%"
"01/29/2016","43,630.77","42,386.23","43,631.18","42,370.98","387.67M","2.92%"
"01/28/2016","42,393.02","42,101.08","42,445.45","42,055.27","255.05M","0.67%"
"01/27/2016","42,109.89","41,923.43","42,394.09","41,823.88","367.72M","0.42%"
"01/26/2016","41,932.39","41,474.45","42,037.56","41,451.20","195.38M","1.10%"
"01/25/2016","41,476.35","41,623.23","41,678.35","41,344.25","147.13M","-0.35%"
"01/22/2016","41,621.31","41,207.98","41,744.42","41,207.98","259.98M","1.10%"
"01/21/2016","41,166.88","40,833.27","41,339.49","40,557.33","260.06M","0.79%"
"01/20/2016","40,844.41","40,807.22","40,845.03","39,924.09","246.77M","0.09%"
"01/19/2016","40,809.25","40,611.85","41,136.49","40,494.06","227.47M","0.50%"
"01/18/2016","40,604.79","40,842.82","40,854.64","40,440.36","37.54M","-0.59%"
"01/15/2016","40,847.70","41,350.30","41,350.30","40,298.02","266.73M","-1.22%"
"01/14/2016","41,352.75","41,010.57","41,385.53","40,731.80","162.05M","0.84%"
"01/13/2016","41,008.78","41,026.55","41,270.94","40,463.64","214.07M","-0.03%"
"01/12/2016","41,022.74","40,717.99","41,070.93","40,717.99","224.00M","0.78%"
"01/11/2016","40,706.89","40,254.50","40,749.68","40,128.47","227.46M","1.10%"
"01/08/2016","40,265.37","40,661.81","41,242.56","40,154.94","385.01M","-0.97%"
"01/07/2016","40,661.57","41,688.75","41,688.75","40,611.30","272.07M","-2.47%"
"01/06/2016","41,691.19","42,039.23","42,039.23","41,627.98","191.26M","-0.83%"
"01/05/2016","42,041.68","42,118.60","42,346.14","41,859.27","191.88M","-0.17%"
"01/04/2016","42,113.70","42,963.90","42,963.90","41,897.48","125.87M","-2.01%"
"12/31/2015","42,977.50","43,007.74","43,030.13","42,690.62","70.58M","-0.08%"
"12/30/2015","43,012.37","43,376.54","43,520.78","43,010.55","101.06M","-0.87%"
"12/29/2015","43,391.78","43,410.69","43,643.08","43,298.89","119.28M","-0.01%"
"12/28/2015","43,396.16","43,528.41","43,535.50","43,347.28","139.04M","-0.30%"
"12/24/2015","43,528.27","43,579.08","43,774.69","43,527.24","47.92M","-0.12%"
"12/23/2015","43,579.67","43,329.43","43,787.30","43,241.54","200.49M","0.58%"
"12/22/2015","43,328.72","43,158.56","43,619.71","43,152.57","227.86M","0.39%"
"12/21/2015","43,160.61","42,958.01","43,392.72","42,958.01","301.74M","0.52%"
"12/18/2015","42,936.63","43,504.42","43,507.84","42,863.99","415.42M","-1.30%"
"12/17/2015","43,503.52","43,435.94","43,780.26","43,361.46","276.70M","0.17%"
"12/16/2015","43,429.72","42,909.02","43,497.62","42,909.02","220.49M","1.22%"
"12/15/2015","42,905.20","41,902.77","43,156.19","41,902.77","292.30M","2.39%"
"12/14/2015","41,901.96","41,997.27","42,057.31","41,514.77","197.41M","-0.23%"
"12/11/2015","42,000.63","42,447.59","42,494.74","41,907.79","216.99M","-1.05%"
"12/10/2015","42,447.77","42,376.54","42,508.32","42,358.70","198.49M","0.12%"
"12/09/2015","42,398.06","42,260.37","42,796.08","42,260.37","253.87M","0.38%"
"12/08/2015","42,236.74","42,653.08","42,710.62","42,214.74","246.72M","-0.98%"
"12/07/2015","42,655.24","42,997.58","43,103.59","42,648.06","181.31M","-0.79%"
"12/04/2015","42,994.23","43,033.01","43,220.69","42,810.47","191.84M","-0.08%"
"12/03/2015","43,027.30","43,423.02","43,496.24","42,756.47","170.85M","-0.90%"
"12/02/2015","43,417.05","43,984.39","44,024.95","43,386.18","174.60M","-1.29%"
"12/01/2015","43,984.90","43,418.55","43,984.90","43,368.84","261.57M","1.30%"
"11/30/2015","43,418.55","44,241.29","44,412.07","43,382.13","688.93M","-1.87%"
"11/27/2015","44,247.98","44,387.10","44,420.65","43,895.82","128.93M","-0.29%"
"11/26/2015","44,374.52","44,137.19","44,377.59","44,053.23","66.40M","0.53%"
"11/25/2015","44,138.75","44,576.23","44,649.11","44,040.08","180.34M","-0.98%"
"11/24/2015","44,576.23","44,777.71","44,777.71","44,421.17","166.92M","-0.45%"
"11/23/2015","44,779.14","44,878.78","44,925.34","44,743.20","137.60M","-0.26%"
"11/20/2015","44,895.02","44,621.41","44,997.69","44,587.65","183.46M","0.62%"
"11/19/2015","44,620.60","44,519.85","44,762.53","44,460.79","249.21M","0.26%"
"11/18/2015","44,505.59","44,182.25","44,505.59","44,118.98","251.94M","0.73%"
"11/17/2015","44,184.65","43,614.39","44,219.79","43,614.39","277.94M","1.30%"
"11/13/2015","43,617.73","44,120.82","44,266.22","43,458.11","230.20M","-1.14%"
"11/12/2015","44,120.52","44,351.17","44,351.17","44,083.62","158.70M","-0.51%"
"11/11/2015","44,347.91","44,353.63","44,646.58","44,219.87","162.79M","-0.03%"
"11/10/2015","44,359.89","44,474.34","44,474.79","43,772.75","236.80M","-0.27%"
"11/09/2015","44,479.23","45,238.14","45,302.54","44,187.56","240.74M","-1.69%"
"11/06/2015","45,243.85","45,195.72","45,388.21","44,923.46","218.09M","0.11%"
"11/05/2015","45,195.65","45,373.89","45,546.55","45,190.26","231.14M","-0.39%"
"11/04/2015","45,373.17","45,356.18","45,680.11","45,322.88","212.69M","0.04%"
"11/03/2015","45,354.59","44,543.84","45,540.93","44,336.74","265.18M","1.82%"
"10/30/2015","44,542.76","44,635.80","44,648.84","44,238.69","255.15M","-0.21%"
"10/29/2015","44,634.81","44,738.26","44,860.43","44,477.92","169.28M","-0.24%"
"10/28/2015","44,741.68","44,683.60","44,933.14","44,585.50","187.38M","0.10%"
"10/27/2015","44,698.01","45,036.30","45,036.89","44,570.88","305.59M","-0.75%"
"10/26/2015","45,036.52","45,022.46","45,102.58","44,787.09","173.51M","0.06%"
"10/23/2015","45,010.24","44,628.42","45,094.10","44,628.42","245.90M","0.86%"
"10/22/2015","44,627.97","44,426.31","44,989.25","44,321.29","330.56M","0.45%"
"10/21/2015","44,426.07","44,657.12","44,938.12","44,309.76","187.65M","-0.51%"
"10/20/2015","44,653.86","44,517.31","44,653.86","44,191.57","199.73M","0.29%"
"10/19/2015","44,523.01","44,371.77","44,523.70","44,116.08","152.94M","0.36%"
"10/16/2015","44,364.16","44,090.46","44,432.37","44,062.56","166.04M","0.63%"
"10/15/2015","44,087.59","44,065.06","44,255.38","43,811.49","173.03M","0.05%"
"10/14/2015","44,064.43","44,313.63","44,416.14","44,058.87","133.21M","-0.57%"
"10/13/2015","44,318.19","44,318.48","44,442.54","44,125.14","194.97M","0.01%"
"10/12/2015","44,314.25","44,370.72","44,619.61","44,142.17","151.19M","-0.14%"
"10/09/2015","44,375.62","44,080.15","44,477.50","44,080.15","164.16M","0.68%"
"10/08/2015","44,076.94","43,838.55","44,172.33","43,654.76","202.63M","0.56%"
"10/07/2015","43,832.03","43,562.91","44,166.40","43,562.91","229.77M","0.62%"
"10/06/2015","43,561.42","43,566.39","43,743.84","43,435.04","163.74M","-0.01%"
"10/05/2015","43,566.32","42,740.86","43,614.17","42,740.86","214.58M","1.94%"
"10/02/2015","42,735.15","42,695.14","42,769.23","42,203.82","158.76M","0.09%"
"10/01/2015","42,695.74","42,627.42","42,752.01","42,418.54","176.98M","0.15%"
